4817;ФГБУ "Государственный научно-исследовательский центр профилактической медицины" Министерства здравоохранения и социального развития Российской Федерации;103074, г. Москва, Китайгородский проезд, д. 7,  м. Китай-город.(210м);Амбулаторно-поликлиническая помощь со стоматологией, вызов врача на дом в пределах МКАД;1бс 2бс 4 3бс 5бс 4бс 2 6бс 5 9 1 7 6 3 7бс;AMBULATORY STOMATOLOGY HOMECARE;55.751969;37.633491;https://www.gnicpm.ru/;+7 (495) 790-71-72
4318;ООО "ЭРОС КЛИНИК";127055, Россия, г. Москва, ул. Лесная, дом 57, стр. 1 ;Амбулаторно-поликлиническая помощь без стоматологии, без помощи на дому;7 5бс 6 6бс 5 7бс;AMBULATORY;55.781823;37.593201;нет данных;нет данных
4319;ООО "Клиника ТРИ ПОКОЛЕНИЯ";129164, Россия, г. Москва, ул. Ярославская, дом 4, корп. 2, ул.Кибальчича, д.2, стр.1;Амбулаторно-поликлиническая помощь без стоматологии, без помощи на дому;7 5бс 6 6бс 5 7бс;AMBULATORY;55.81603;37.644171;https://3z.ru/;нет данных
9942;АО "Центр авиационной медицины" - Многопрофильный Медицинский центр "ТОМИЛИНО";Россия, обл Московская, Люберецкий р-он, п. Томилино, ул. Гаршина, дом 26/1;Амбулаторно-поликлиническая помощь без стоматологии, без помощи на дому;4 3бс 4бс 3;AMBULATORY;55.663796;37.935702;http://www.aviamed.ru/;+7 (495) 607-54-00
7897;ООО Медико-оздоровительный центр "Южный";117587, г. Москва, Варшавское шоссе, д. 126 м.Южная (530м);Амбулаторно-поликлиническая помощь без стоматологии, без вызова врача на дом;2.1;AMBULATORY;55.626141;37.615093;https://yuzhny.ru/;+7 (495) 315-51-63
4816;ООО "Современные Медицинские Технологии";142800, Московская область, г. Ступино, ул. Калинина, дом 17;Амбулаторно-поликлиническая помощь без стоматологии, без вызова врача на дом;1бс 2бс 4 1 3бс 5бс 4бс 3 6 2 6бс 5;AMBULATORY;54.8908;38.068419;нет данных;нет данных
4821;ООО "ЕСО-ДЕНТ";142800, Московская область, г. Ступино, ул. Гоголя, д. 15;Стоматология;4 3 6 2 5;STOMATOLOGY;54.890241;38.091541;нет данных;нет данных
6879;ГБУЗ МО "Долгопрудненская центральная городская больница";Россия, обл Московская, г. Долгопрудный, ул. Павлова, дом 2;Плановая и экстренная стационарная помощь, размещение в одноместной палате повышенной комфортности;1бс 2бс 4 3бс 5бс 4бс 2 6бс 5 1 7 6 3 7бс;STATIONARY;55.942454;37.516539;http://dol-cgb.ru/;+7 (498) 686-39-24
7903;ООО "Дирекция";г. Москва, ул.Новая Басманная, д.10, стр.1;Амбулаторно-поликлиническая помощь комплексная со стоматологией, вызов врача на дом в пределах МКАД;2.1;AMBULATORY STOMATOLOGY HOMECARE;55.768983;37.656335;https://www.polyclinika.ru/;8 (800) 350-88-78
7391;Клиника "Доктор рядом" в Южном Межведково;г. Москва, ул. Молодцова, д.25, кор.2;Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах административных границ города;2бс 4 3бс 7 5бс 4бс 3 6 2 6бс 5 7бс;AMBULATORY HOMECARE;55.878157;37.627472;http://www.drclinics.ru/;+7 (495) 266-46-42
7898;ООО "Верона";г. Москва, Профсоюзная ул., д.104;Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах МКАД;4 7 5бс 4бс 6 6бс 5 7бс;AMBULATORY HOMECARE;55.64192;37.523456;нет данных;нет данных
4320;ООО "СМ-Мед";121351, Россия, г. Москва, ул. Ярцевская, дом 8;Амбулаторно-поликлиническая помощь без стоматологии, без помощи на дому;7 5бс 6 6бс 5 7бс;AMBULATORY;55.736128;37.410035;https://www.smclinic.ru/;+7 (495) 241-89-40
7392;Клиника "Доктор рядом" в Очаково- Матвеевское;г. Москва, ул. Веерная, д.1, к.7 ул. Озерная, д.10 ;Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах административных границ города;2бс 4 3бс 7 5бс 4бс 3 6 2 6бс 5 7бс;AMBULATORY HOMECARE;55.68129;37.45858;http://www.drclinics.ru/;+7 (495) 266-46-42
4313;ООО "ЛИК-Лидер";121099, г. Москва, Новый Арбат, 23 м.Смоленская (330 м);Стоматология;4 7 3 6 5;STOMATOLOGY;55.752095;37.581999;http://www.likdent.ru/;+7 (495) 605-00-99
6362;НУЗ "Научный клинический центр ОАО "РЖД";125315, г. Москва, ул. Часовая, д. 20;Амбулаторно-поликлиническая помощь со стоматологией, без вызова врача на дом;4 3бс 7 5бс 4бс 3 6 6бс 5 7бс 9;AMBULATORY STOMATOLOGY;55.811138;37.528918;http://ckb-rzd.ru/;8 (800) 234-34-34
6888;ООО "Сибирь";142300, Московская область, г. Чехов, ул. Почтовая, д.107;Амбулаторно-поликлиническая помощь без стоматологии, помощь на дому в пределах административных границ города;4 3бс 4бс 3;AMBULATORY HOMECARE;55.152578;37.457978;http://www.sibir71.ru/;+7 (4872) 33-07-89
5355;Инновационная стоматологическая клиника "Зуб.ру" на Каретном;г. Москва, Малый Каретный переулок, д. 14, м. Цветной бульвар;Стоматология;1 2.1;STOMATOLOGY;55.771109;37.61538;http://www.zub.ru/;+7 (495) 925-88-78
6377;ООО "Медицина Альфастрахования";119146, г. Москва, Комсомольский пр-т, д. 17, стр. 11;Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах МКАД;1бс 2бс 4 1 3бс 5бс 4бс 3 2 5;AMBULATORY HOMECARE;55.728241;37.586563;http://www.alfazdrav.ru/;+7 (495) 266-48-35
744;ФГБУ "Государственный научный центр Российской Федерации - Федеральный медицинский центр имени А.И. Бурназяна";123098, г. Москва, ул. Маршала Новикова, д.23, м. Щукинская;Экстренная и плановая стационарная помощь, размещение в одноместной палате повышенной комфортности;2бс 4 3бс 5бс 4бс 3 6 2 6бс 5;STATIONARY;55.805483;37.457025;http://fmbafmbc.ru/;+7 (499) 190-95-00
233;ФГБУ "Объединенная больница с поликлиникой" Управления делами Президента Российской Федерации – VIP отделение;Москва, Мичуринский проспект, д. 6, м. Университет.;Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах МКАД;7 6 6бс 7бс;AMBULATORY HOMECARE;55.715317;37.529106;http://www.fgu-obp.ru/;+7 (499) 333-30-00
746;ФГБУЗ Поликлиника №1 Российской академии наук;101000, Москва, Сретенский б-р, 6/1 м.Сретенский Бульвар (150 м);Амбулаторно-поликлиническая помощь со стоматологией, вызов врача на дом в пределах МКАД;1бс 2бс 4 3бс 5бс 4бс 2 6бс 5 9 1 7 6 3 7бс;AMBULATORY STOMATOLOGY HOMECARE;55.76604;37.634326;https://poliran.ru/;+7 (495) 137-74-03
8419;ООО Лечебно-диагностический центр "АЛЕКС";140180, г. Жуковский, ул. Жуковского, д. 18, пом. 62, ул. Солнечная, д. 10, пом. V;Стоматология;4 7 6 5;STOMATOLOGY;55.599092;38.12124;http://alexcentr.ru/;нет данных
750;ФГБУ "Поликлиника № 1" Управления делами Президента Российской Федерации (общее отделение);г. Москва, пер. Сивцев Вражек, д. 26/28 м.Смоленская (500 м) ;Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах МКАД;7 5бс 6 6бс 5 7бс;AMBULATORY HOMECARE;55.747789;37.591764;http://www.vipmed.ru/;+7 (495) 620-81-03
238;Филиал ФБУЗ "Лечебно-реабилитационный центр Минэкономразвития России" (ранее Филиал №1);121069, Москва, Скатертный пер., 10-12 м. Арбатская (580 м);Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах МКАД;4 7 5бс 4бс 6 6бс 5 7бс;AMBULATORY HOMECARE;55.756052;37.595456;http://www.лрц.рф/;+7 (495) 690-61-70
236;ЗАО "ДентаВита Центр";г. Москва, ул. Марины Расковой, д. 16-18, стр. 1,  м. Динамо (940 м);Стоматология;6 5;STOMATOLOGY;55.787285;37.572414;http://www.dentavita.ru/;+7 (495) 613-19-73
1776;АО "Европейский Медицинский Центр";АДРЕС ЗАКРЫТ ДО 30.09.2017!!! Москва, Спиридоньевский пер. 5, стр. 1;Экстренная и плановая стационарная помощь, размещение в одноместной палате повышенной комфортности;7 6 6бс 7бс;STATIONARY;55.762044;37.593201;https://www.emcmos.ru/;+7 (495) 933-66-55
237;ЗАО «Центральная поликлиника Литфонда»;г. Москва, 1-я Аэропортовская ул., д. 5, м. Аэропорт. (210 м);Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах МКАД;4 3бс 4бс 3;AMBULATORY HOMECARE;55.801399;37.535592;https://lit-clinic.ru/;+7 (495) 150-60-01
745;ООО "Клиника ЛМС";Москва, Комсомольский проспект, д.28 м Фрунзенская (59 м);Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах МКАД;2бс 4 3бс 7 5бс 4бс 3 6 2 6бс 5 7бс;AMBULATORY HOMECARE;55.726877;37.579645;нет данных;нет данных
239;Клиника на Чистых прудах (ООО "Мед-Лидер", бренд АВС-МЕДИЦИНА);Москва, Чистопрудный бульвар, д. 12, корп. 2, м. Чистые пруды.;Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах МКАД;1бс 2бс 4 1 3бс 5бс 4бс 3 2 5;AMBULATORY HOMECARE;55.760874;37.643498;http://www.abc-medicina.com/;+7 (495) 223-38-83
240;ОАО «Моситалмед»;г. Москва, ул. Арбат, д. 28, м. Арбатская.м Смоленская (480 м);Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах МКАД;7 5бс 6 6бс 5 7бс;AMBULATORY HOMECARE;55.749486;37.59083;http://mositalmed.ru/;+7 (495) 956-17-67
743;ГБУЗ города Москвы Городская клиническая больница № 13 Департамента здравоохранения города Москвы;115280, г. Москва, ул. Велозаводская, 1/1;Экстренная и плановая стационарная помощь, размещение в одноместной палате повышенной комфортности;2бс 4 3бс 5бс 4бс 3 6 2 6бс 5;STATIONARY;55.719384;37.664707;http://gkb13.ru/;+7 (499) 940-35-34
748;ООО "Поликлиника Центросоюза";129839, Москва, ул. Гиляровского, д. 57 м.Проспект Мира (620 м);Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах МКАД;1бс 2бс 4 1 3бс 5бс 4бс 3 2 5;AMBULATORY HOMECARE;55.786824;37.632592;https://clinic-cs.ru/;+7 (495) 684-12-98
243;ФГБУ "Поликлиника № 3" Управления делами Президента РФ;Москва, Грохольский пер., д. 31, м. Проспект Мира.;Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах МКАД;7 5бс 6 6бс 5 7бс;AMBULATORY HOMECARE;55.777839;37.644917;http://pudp.ru/;+7 (495) 680-99-44
8434;ООО "Женское здоровье";141075Московская область, г. Королев, пр-т Космонавтов, д. 3Б,пр-т Космонавтов, д. 48,пр-т Космонавтов, д. 29/12,пр-т Королева, д. 5Д,1-й Советский пер., д. 5;Амбулаторно-поликлиническая помощь без стоматологии, помощь на дому в пределах административных границ города;7 5бс 6 6бс 5 7бс;AMBULATORY HOMECARE;55.921824;37.843795;https://z-clinic.ru/;+7 (495) 565-30-50
9475;ООО "Медина";144009, Московская область, г. Электросталь, ул. Комсомольская д.3,  Проспект Ленина, д. 2, корпус 5;Амбулаторно-поликлиническая помощь без стоматологии, помощь на дому в пределах административных границ города;4 7 5бс 4бс 6 6бс 5 7бс;AMBULATORY HOMECARE;55.801743;38.467819;http://www.medinaplus.ru/;нет данных
8953;ООО "А.Н.И.С";141601, Московская область, г. Клин, ул. Театральная д.2/5;Амбулаторно-поликлиническая помощь без стоматологии, без помощи на дому;7 5бс 6 6бс 5 7бс;AMBULATORY;56.336284;36.729938;нет данных;нет данных
246;ООО "Лечебный центр";г. Москва, ул. Тимура Фрунзе, д. 15/1, м. Парк Культуры.(550 м);Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах МКАД;4 7 5бс 4бс 6 6бс 5 7бс;AMBULATORY HOMECARE;55.736802;37.584865;http://www.mc-euromed.ru/;+7 (499) 113-43-78
1779;ООО "Он Клиник";127051 г. Москва, Цветной бульвар, д.30, корп.2;Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах МКАД;4 3бс 7 5бс 4бс 3 6 6бс 5 7бс;AMBULATORY HOMECARE;55.771996;37.622262;нет данных;нет данных
7934;ООО "ГЛОБАЛ МЕДИКАЛ СИСТЕМ";121099, Россия, г. Москва, пер. Николощеповский 1-й, дом 6, стр. 1;Амбулаторно-поликлиническая помощь без стоматологии, помощь на дому в пределах МКАД;7 5бс 6 6бс 5 7бс;AMBULATORY HOMECARE;55.748716;37.580921;http://www.gmsclinic.ru/;8 (800) 302-55-77
11008;ООО "ИНВЕСТИЦИОННЫЙ МЕДИЦИНСКИЙ ХОЛДИНГ";107045, г.Москва, ул. Сретенка, д.9;Амбулаторно-поликлиническая помощь со стоматологией, вызов врача на дом в пределах МКАД;1бс 2бс 4 1 3бс 5бс 4бс 3 2 5 9;AMBULATORY STOMATOLOGY HOMECARE;55.767818;37.631442;http://e-union.ru/;+7 (495) 984-63-20
2816;ФГБУ "Московский научно-исследовательский институт глазных болезней имени Гельмгольца" Министерства здравоохранения Российской Федерации;105062, г. Москва, ул. Садовая-Черногрязская, д.14/19 м.Красные Ворота (440 м);Амбулаторно-поликлиническая помощь без стоматологии, без помощи на дому;7 5бс 6 6бс 5 7бс;AMBULATORY;55.765493;37.652849;http://helmholtzeyeinstitute.ru/;+7 (495) 624-34-24
257;ОАО "Медицина";г. Москва, 2-ой Тверской-Ямской пер., д. 10, м. Маяковская.;Экстренная и плановая стационарная помощь, размещение в одноместной палате повышенной комфортности;7 5бс 6 6бс 5 7бс;STATIONARY;55.773413;37.594513;https://www.medicina.ru/;+7 (495) 414-25-74
3833;ФГБУ "Государственный научный центр Российской Федерации - Федеральный медицинский центр имени А.И. Бурназяна";123098, г. Москва, ул. Гамалеи, д. 15;Экстренная и плановая стационарная помощь, размещение в одно-двухместной палате;1бс 2бс 4 3бс 5бс 4бс 2 6бс 5 9 1 6 3;STATIONARY;55.799001;37.458094;http://fmbafmbc.ru/;+7 (499) 190-95-00
5482;ООО "Медицинский центр";141078, Московская область, г. Королев, ул. Октябрьский бульвар, д. 3, пом. 3;Стоматология;4 3 6 2 5;STOMATOLOGY;55.917738;37.841181;нет данных;нет данных
256;ГБУЗ города Москвы "Городская поликлиника № 220" Департамента здравоохранения города Москвы;г. Москва, ул. Заморенова, д. 27, м. Улица 1905 года.(570 м);Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах МКАД;4 3бс 7 5бс 4бс 3 6 6бс 5 7бс;AMBULATORY HOMECARE;55.76054;37.567635;http://www.gp220.ru/;+7 (499) 255-14-33
2803;ЗАО "ДентаВита Сеть" Красные Ворота;г. Москва, Большой Козловский переулок, д. 7 м Красные Ворота (190м);Стоматология;6 5;STOMATOLOGY;55.767311;37.647289;http://www.dentavita.ru/;+7 (495) 229-67-10
6390;ГАУЗ "Дубненская городская больница";141983, Россия, обл Московская, г. Дубна, ул. Карла маркса, дом 30;Плановая и экстренная стационарная помощь, размещение в одноместной палате повышенной комфортности;4 7 5бс 4бс 6 6бс 5 7бс;STATIONARY;56.75564;37.143334;http://www.dcgb.ru/;+7 (49621) 6-46-00
3835;ООО "Медилюкс-ТМ";143082, Россия, обл Московская, д. Жуковка, д. 123Б;Амбулаторно-поликлиническая помощь без стоматологии, помощь на дому в пределах административных границ города;7 5бс 6 6бс 5 7бс;AMBULATORY HOMECARE;55.737938;37.244098;http://www.medswiss.ru/;+7 (495) 150-35-55
268;ФГБУ "Поликлиника №4" Управления делами Президента Российской Федерации;г. Москва, Кутузовский проспект, д. 20, м. Кутузовская. м Выставочная (530 м);Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах МКАД;4 7 5бс 4бс 6 6бс 5 7бс;AMBULATORY HOMECARE;55.747292;37.55045;https://www.medudp.ru/;+7 (499) 243-71-00
271;Филиал ФГУЗ "Лечебно-реабилитационный центр Минэкономразвития России" (ранее Филиал №2);г. Москва, Ломоносовский проспект, д. 43, м. Университет (2,5 км);Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах МКАД;4 3бс 7 5бс 4бс 3 6 6бс 5 7бс;AMBULATORY HOMECARE;55.708861;37.507502;http://www.medcity.ru/;+7 (499) 143-61-88
5903;ООО Научно-исследовательский медицинский центр "Медика Менте";141070, Московская область, г. Королев, ул. Циолковского, д. 7;Амбулаторно-поликлиническая помощь без стоматологии, помощь на дому в пределах административных границ города;7 6 6бс 7бс;AMBULATORY HOMECARE;55.921551;37.813549;https://medmente.ru/;+7 (495) 266-03-03
272;ГБУЗ "Городская поликлиника № 3 ДЗМ";Москва, Ермолаевский переулок, д. 22/26, м. Маяковская.;Амбулаторно-поликлиническая помощь со стоматологией, вызов врача на дом в пределах МКАД;9;AMBULATORY STOMATOLOGY HOMECARE;55.766025;37.594387;http://gp3dzm.ru/;+7 (495) 650-02-20
8464;ООО "Гжельская независимая компания";140105, Россия, обл Московская, г. Раменское, ул. Чугунова, дом 14;Амбулаторно-поликлиническая помощь без стоматологии, помощь на дому в пределах административных границ города;7 5бс 6 6бс 5 7бс;AMBULATORY HOMECARE;55.576482;38.209338;http://www.rammedcentr.ru/;+7 (496) 463-13-24
275;ООО «Скандинавский Центр Здоровья»;2-ая Кабельная ул., д. 2, стр. 25, м. Авиамоторная(460м);Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах МКАД;2бс 4 3бс 7 5бс 4бс 3 6 2 6бс 5 7бс;AMBULATORY HOMECARE;55.748908;37.710773;https://www.scz.ru/;+7 (495) 645-00-54
787;"Поликлиника.ру " Красные Ворота - стоматологическое отделение "Зуб.ру";г. Москва,  ул. Новая Басманная, д. 10, подъезд 6, м. Красные ворота(450 м),;Стоматология;1 2.1;STOMATOLOGY;55.768572;37.656101;http://www.zub.ru/;+7 (495) 925-88-78
788;Стоматологическая клиника "Зуб.ру" Шаболовка";г. Москва, 2-й Верхний Михайловский проезд, д. 9, м. Шаболовская(1,2км);Стоматология;1 2.1;STOMATOLOGY;55.70877;37.601906;http://www.zub.ru/;+7 (495) 925-88-78
2326;Клиника МЕДСИ в Марьино (МСК № 11 -взрослые и дети);Москва, ул. Маршала Голованова, д. 1, к. 2 м. Марьино (820 м);Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах МКАД;4 7 5бс 4бс 6 6бс 5 7бс;AMBULATORY HOMECARE;55.650323;37.731236;https://medsi.ru/clinics/marino/;+7 (495) 023-27-55
276;ЗАО  "Коопвнешторг";Москва, Большой Черкасский пер., д. 13, м. Китай-город.(220 м);Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах МКАД;2бс 4 3бс 7 5бс 4бс 3 6 2 6бс 5 7бс;AMBULATORY HOMECARE;55.757075;37.628406;http://mckvt.ru/;+7 (495) 111-22-20
790;ООО "МОСКВА";г. Москва, ул. Марьинский парк, д. 19, к. 2, м. Люблино;Стоматология;1;STOMATOLOGY;55.663029;37.779422;нет данных;нет данных
280;Госпиталь ГлавУпДК при МИД РФ;Москва, 2-й Боткинский пер., д. 5, корп. 5, м. Беговая.;Экстренная и плановая стационарная помощь, размещение в одноместной палате повышенной комфортности;2бс 4 3бс 7 5бс 4бс 3 6 2 6бс 5 7бс;STATIONARY;55.779697;37.551519;https://medin.ru/statsionar/;+7 (499) 938-64-47
277;ООО «Стоматологическая клиника Владимира Новикова»;Москва, Лопухинский пер., д. 3, стр.3, м. Кропоткинская.;Стоматология;7;STOMATOLOGY;55.742083;37.597396;http://vn-center.ru/;+7 (495) 637-41-93
279;АО "Поликлиника "Медицинская региональная объединенная система контрактов" (Медросконтракт);Москва, ул. Международная, д. 19, м. Площадь Ильича.(550м);Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах МКАД;2бс 4 3бс 7 5бс 4бс 3 6 2 6бс 5 7бс;AMBULATORY HOMECARE;55.7445;37.688027;https://www.medros.ru/;+7 (495) 260-90-01
265;ООО «Новое русское качество» (НРК); г. Москва, ул. Герасима Курина , д. 16, м. Славянский бульвар (160м);Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах МКАД;4 3бс 7 5бс 4бс 3 6 6бс 5 7бс;AMBULATORY HOMECARE;55.731247;37.471336;нет данных;+7 (495) 416-81-28
1289;"Поликлиника.ру " Войковская - стоматологическое отделение "Зуб.ру";г. Москва, Факультетский проезд, д. 4, м. Сокол(1,3км);Стоматология;1;STOMATOLOGY;55.811826;37.497369;http://www.zub.ru/;+7 (495) 925-88-78
1288;Стоматологическая клиника "Зуб.ру" Маяковская;г. Москва, ул. Садовая-Каретная, д. 20, стр. 2,м. Маяковская;Стоматология;1 2.1;STOMATOLOGY;55.772472;37.610871;http://www.zub.ru/;+7 (495) 925-88-78
287;ФГАУ "Лечебно-реабилитационный центр Росздрава" Министерства здравоохранения Российской Федерации;125367, г. Москва, Иваньковское шоссе, д. 3, м. Сокол.м.Щукинская (1,1м);Экстренная и плановая стационарная помощь, размещение в одноместной палате повышенной комфортности;2бс 4 3бс 7 5бс 4бс 3 6 2 6бс 5 7бс;STATIONARY;55.818291;37.465398;http://www.med-rf.ru/;+7 (495) 730-98-89
2848;ООО "Глобал Медикал Систем";127018, Россия, г. Москва, ул. 2-я Ямская, д. 9;Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах МКАД;7 5бс 6 6бс 5 7бс;AMBULATORY HOMECARE;55.795185;37.607152;http://www.gmsclinic.ru/;8 (800) 302-55-77
285;ЗАО «ДентаВита Сеть» Газетный;г. Москва, Газетный пер., д. 9, стр. 4, м. Охотный ряд.(520 м);Стоматология;6 5;STOMATOLOGY;55.758311;37.608167;http://www.dentavita.ru/;+7 (495) 734-99-59
7461;Клиника МЕДСИ в Отрадном (МСК №37 - взрослые);143442, Московская область, Красногорский р-н, Пятницкое шоссе , 6 км;Амбулаторно-поликлиническая помощь без стоматологии, помощь на дому в пределах административных границ города;4 5бс 4бс 6 6бс 5;AMBULATORY HOMECARE;55.869314;37.326069;http://www.medsi.ru/;+7 (495) 730-57-27
2343;МУЗ «Четвертая городская больница";142605, Московская область, г. Орехово-Зуево, ул.Пушкина, д.1б.;Экстренная и плановая стационарная помощь, размещение в одноместной палате повышенной комфортности;2бс 4 3бс 5бс 4бс 3 6 2 6бс 5;STATIONARY;55.814629;38.972232;нет данных;нет данных
1319;ФГБУ "Поликлиника № 2" УДП РФ (по факту);119146, г. Москва, ул. 2-я Фрунзенская, д. 4;Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах МКАД;7 6 6бс 7бс;AMBULATORY HOMECARE;55.72306;37.582861;http://p2f.ru/;+7 (495) 481-88-00
289;ФГБУ "Клиническая больница №1" УДП РФ;Москва, ул. Староволынская, д. 10, м. Славянский бульвар, м. Филевский парк, м. Университет;Экстренная и плановая стационарная помощь, размещение в одноместной палате повышенной комфортности;2бс 4 3бс 7 5бс 4бс 3 6 2 6бс 5 7бс;STATIONARY;55.718811;37.482547;https://volynka.ru/;+7 (495) 620-80-95
2849;ЗАО "Национальный Медицинский Сервис";123154, г. Москва, проспект Маршала Жукова, д. 38, корп. 1 м Октябрьское Поле;Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах МКАД;4 7 5бс 4бс 6 6бс 5 7бс;AMBULATORY HOMECARE;55.776801;37.471848;http://www.nrmed.ru/;+7 (495) 617-11-71
3880;Клиника МЕДСИ в г.Щелково (МСК №16 -взрослые и дети);Московская область, г.Щелково, ул. Комсомольская, д. 5;Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах административных границ города;2бс 4 3бс 7 5бс 4бс 3 6 2 6бс 5 7бс;AMBULATORY HOMECARE;55.929182;37.993706;https://medsi.ru/clinics/schelkov;+7 (495) 023-25-98
6953;Клиника "Доктор рядом" в Некрасовке;г.Москва, Некрасовка, пр. защитников Москвы, д.15 м.Выхино(взр+дети);Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах административных границ города;2бс 4 3бс 7 5бс 4бс 3 6 2 6бс 5 7бс;AMBULATORY HOMECARE;55.703976;37.923799;https://family-khv.ru/;+7 (4212) 57-00-33
6954;Клиника "Доктор рядом" в Дмитровском районе;г.Москва, ул. Ангарская, д.45, кор.1 м.Алтуфьево(взр+дети);Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах административных границ города;2бс 4 3бс 7 5бс 4бс 3 6 2 6бс 5 7бс;AMBULATORY HOMECARE;55.880046;37.527507;http://www.drclinics.ru/;+7 (495) 266-46-42
4389;ООО Медицинский центр "НЕБОЛИТ" в Троицке;108841, Россия, г Москва, г. Троицк, пл. Академическая, дом 3;Амбулаторно-поликлиническая помощь без стоматологии, помощь на дому в пределах административных границ города;4 3бс 4бс 3;AMBULATORY HOMECARE;55.48452;37.304914;http://www.nebolit.ru/;+7 (495) 414-25-80
2347;ООО "Новая медицина-2000";142605, Московская область, г. Орехово-Зуево, ул.Пушкина, д.12 ул. Дзержинского, д. 41;Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах административных границ города;1бс 2бс 4 1 3бс 5бс 4бс 3 6 2 6бс 5;AMBULATORY HOMECARE;55.812398;38.971055;http://www.pushkina-12.ru/;+7 (496) 415-38-88
2334;ООО "ОН КЛИНИК-ЭЛИТ (БИО)";г. Москва, Трехгорный Вал, д.12, стр.2, метро «Улица 1905 года»;Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах МКАД;4 3бс 7 5бс 4бс 3 6 6бс 5 7бс;AMBULATORY HOMECARE;55.759167;37.561607;https://www.plastica.onclinic.ru;+7 (495) 127-60-55
286;ЗАО «ДентаВита Сеть» Новокузнецкая;г. Москва, ул. Новокузнецкая, д. 3, м. Новокузнецкая.(270 м );Стоматология;6 5;STOMATOLOGY;55.739965;37.630185;http://www.dentavita.ru/;+7 (495) 778-98-17
6956;Клиника "Доктор рядом" в Кузьминках;г.Москва, ул. Юных Ленинцев, д.59, кор.1 м.Кузьминки(взр+дети);Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах административных границ города;2бс 4 3бс 7 5бс 4бс 3 6 2 6бс 5 7бс;AMBULATORY HOMECARE;55.701171;37.762174;https://www.drclinics.ru/;+7 (495) 266-46-42
5936;ООО "ССМЦ №2" - Серпуховская;г. Москва, ул. Б. Серпуховская, д. 30, стр. 1 м Серпуховская (140 м );Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах МКАД;4 3бс 7 5бс 4бс 3 6 6бс 5 7бс;AMBULATORY HOMECARE;55.725453;37.625487;http://www.semeynaya.ru/;+7 (495) 662-58-85
9010;КЛИНИКА "НИАРМЕДИК" - ЗАО "Национальный Медицинский Сервис";123154, Россия, г. Москва, пр-кт. Маршала Жукова, дом 38, корп. 1 ;Амбулаторно-поликлиническая помощь без стоматологии, помощь на дому в пределах МКАД;4 7 5бс 4бс 6 6бс 5 7бс;AMBULATORY HOMECARE;55.776801;37.471848;http://www.nrmed.ru/;+7 (495) 617-11-71
6957;Клиника "Доктор рядом" в Северном Тушино;г.Москва, ул. Героев Панфиловцев, д.18, кор.2 м.Планерная9(взр+дети);Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах административных границ города;2бс 4 3бс 7 5бс 4бс 3 6 2 6бс 5 7бс;AMBULATORY HOMECARE;55.856412;37.431423;http://www.drclinics.ru/;+7 (495) 266-46-42
